creditamount,country,gender,age,salary,leave
776,France,Male,39,144496.07,0
535,Spain,Male,58,11779.98,1
549,Germany,Male,36,83983.39,1
844,France,Female,28,123318.37,0
586,Germany,Female,47,65481.86,0
583,France,Male,40,47728,0
701,Spain,Male,26,59195.05,0
726,France,Male,28,98060.51,0
829,Germany,Male,36,90106.94,0
749,Spain,Male,38,13549.34,0
743,France,Female,46,113436.08,0
619,Spain,Female,56,42442.21,0
699,France,Male,22,68297.61,1
749,Spain,Male,36,80134.65,0
600,Germany,Female,29,96051.1,0
760,Spain,Male,38,80682.35,0
528,Germany,Male,32,111149.98,0
630,France,Female,26,182612.38,0
683,Germany,Female,39,109201.43,0
677,Germany,Female,26,151146.67,0
669,Spain,Male,29,93901.61,0
693,France,Male,43,36342.79,0
612,Spain,Female,52,98302.57,1
719,Spain,Male,44,84972.9,1
702,France,Male,26,108747.12,1
755,France,Male,29,21862.19,0
514,France,Male,26,121551.93,0
753,France,Female,40,177065.24,1
548,Germany,Female,36,140460.01,0
850,Germany,Male,28,35337.31,0
612,France,Female,38,193502.93,0
628,Germany,Male,33,32174.03,0
479,France,Male,47,5811.9,1
724,France,Female,41,149593.61,0
512,Germany,Male,41,37439.9,1
638,France,Female,43,142763.51,1
834,Spain,Male,40,45038.74,0
781,France,Male,29,172097.4,0
707,Germany,Female,48,180344.69,1
670,France,Male,22,37392.56,0
663,Spain,Female,33,36864.05,0
624,France,Female,23,132418.59,0
598,France,Female,34,60894.26,0
619,Germany,Male,23,143913.33,0
792,France,Female,70,172240.27,0
683,France,Female,26,86619.77,0
691,France,Female,33,164074.89,0
765,Spain,Female,33,69039.43,0
508,France,Male,49,132468.76,1
637,France,Female,33,65316.5,0
667,Germany,Female,44,57164.19,0
575,Spain,Female,22,34397.08,0
744,Spain,Female,46,177431.59,1
567,France,Female,41,142009.46,1
502,France,Female,35,80618.47,0
609,France,Female,53,124218.27,0
715,France,Male,37,85286.3,0
541,France,Male,32,40889.14,0
850,France,Female,71,107236.87,0
595,Spain,Male,23,168085.97,0
650,Germany,Female,28,146663.43,1
625,France,Female,44,4791.8,0
817,France,Male,59,120819.58,0
526,Spain,Male,49,114539.67,1
850,France,Female,34,154000.99,0
598,France,Female,40,137980.58,1
613,France,Male,36,83343.73,0
709,Spain,Male,62,82195.15,0
678,Spain,Female,27,149550.95,0
720,France,Male,71,197688.5,0
662,France,Male,26,72929.96,0
525,France,Male,51,171045.35,1
662,France,Male,31,27731.05,0
770,France,Female,33,126131.9,0
721,Spain,Female,33,103931.49,0
633,Germany,Male,58,147635.33,1
701,France,Male,51,61961.57,0
556,Germany,Male,42,125435.47,1
639,France,Male,66,42240.54,0
632,France,Male,50,57942.88,0
456,France,Male,29,153419.62,0
729,Spain,Female,38,189727.12,0
632,France,Female,34,165385.55,0
433,Spain,Male,34,19687.99,0
802,France,Female,60,39473.63,1
670,France,Male,25,144723.38,0
738,Germany,Female,40,194895.57,1
706,Germany,Male,34,77271.91,0
592,Germany,Female,70,105096.82,1
522,France,Female,41,176780.39,0
746,France,Male,48,153786.46,1
651,Spain,Male,42,43612.06,0
494,France,Male,28,79479.74,0
753,Germany,Female,46,92320.37,1
671,Germany,Male,36,193201.86,0
696,France,Male,42,126353.13,1
577,Spain,Male,43,135008.92,0
587,France,Male,36,17135.6,0
712,Germany,Male,37,60651.77,0
498,Germany,Male,35,188343.05,0
660,France,Male,37,23291.83,0
678,Spain,Male,29,64443.75,0
530,France,Male,37,287.99,0
559,France,Female,48,137961.41,0
624,France,Male,42,72169.95,1
592,France,Male,28,39608.58,0
767,France,Male,48,175458.21,0
653,Germany,Female,38,89524.83,0
678,Spain,Male,27,13221.25,0
586,Spain,Female,42,102889.34,0
550,France,Female,40,166468.21,1
643,Germany,Male,28,27149.27,0
612,Spain,Male,39,59601.15,0
674,Germany,Female,27,22026.18,0
657,Spain,Male,29,153059.62,0
724,Germany,Female,35,167313.07,0
500,France,Female,34,12833.96,0
688,France,Male,20,197582.79,0
599,France,Male,50,4033.39,1
631,France,Male,29,125877.22,0
634,Spain,Male,52,176913.42,0
545,France,Male,37,105476.65,0
644,Spain,Male,18,59172.42,0
690,Germany,Female,54,108731.02,1
711,France,Female,34,175310.38,0
712,France,Female,29,38170.04,0
627,France,Male,27,105887.04,0
694,Spain,Male,39,95625.03,0
534,Spain,Male,35,9541.15,0
603,France,Male,45,148516.79,0
808,France,Female,33,113907.8,0
723,Spain,Male,30,164647.72,1
585,France,Female,35,98621.04,1
706,France,Male,34,37479.97,0
671,France,Female,31,15846.42,0
597,Spain,Male,43,5104.08,1
646,France,Female,43,61937.6,0
801,Spain,Female,46,170008.74,0
731,Spain,Female,33,165000.68,0
620,Germany,Female,25,76197.05,0
484,Germany,Male,40,118045.98,0
647,Spain,Male,47,157360.9,0
688,Germany,Female,40,196226.38,0
680,Germany,Male,30,44384.57,1
689,France,Female,46,72993.65,0
513,Germany,Male,34,124571.09,0
553,Germany,Male,35,43640.16,0
689,Germany,Male,47,31121.42,0
517,Spain,Male,46,22372.78,0
731,France,Male,37,170338.35,0
687,Germany,Female,47,158845.49,1
507,Spain,Male,32,67926.18,0
468,France,Female,22,194783.12,0
682,Spain,Female,58,176036.01,0
603,France,Female,24,198826.03,1
522,Germany,Male,25,168683.57,0
629,Spain,Male,41,6936.27,0
729,France,Female,32,179230.23,0
574,France,Female,39,103421.91,0
677,Germany,Female,39,147578.26,0
627,Germany,Male,28,130504.49,0
788,Spain,Male,36,16149.13,0
697,France,Male,63,118862.08,1
578,France,Male,45,143397.14,1
519,France,Male,48,137959,0
632,France,Female,40,93702.96,1
679,France,Female,39,172939.3,1
699,France,Male,30,108162.13,0
615,France,Male,64,35896.09,0
622,Spain,Male,36,104852.6,0
755,France,Female,28,188850.89,0
767,France,Female,42,28615.8,0
752,Germany,Female,38,172001.44,0
633,France,Female,26,60116.57,0
717,France,Female,59,170528.63,0
585,Spain,Male,45,189683.7,0
751,France,Female,37,49734.94,0
754,Germany,Male,65,121529.59,1
495,France,Male,47,71071.47,0
650,France,Male,34,142995.32,0
529,France,Female,31,13054.25,0
585,France,Female,43,89402.54,0
668,Spain,Male,32,111241.37,0
591,France,Female,38,119638.85,0
731,France,Male,19,151581.79,0
754,France,Female,45,73881.68,1
650,Germany,Female,46,176902.83,0
588,Germany,Male,41,7034.94,0
712,Spain,Female,29,122547.58,0
691,France,Female,34,161559.12,0
771,France,Female,41,137510.41,1
678,Spain,Female,39,185366.56,0
719,Spain,Female,40,182224.14,0
610,Germany,Male,36,42581.04,0
722,Spain,Male,37,31921.95,0
758,Germany,Female,23,102460.84,1
709,France,Female,32,109681.29,0
634,Germany,Female,53,106345.05,1
678,Spain,Female,49,102472.9,0
633,France,Male,35,36249.76,0
710,France,Male,43,32996.89,1
640,Germany,Male,45,195123.94,0
656,France,Male,63,57014.43,0
551,France,Female,59,159483.76,1
786,Spain,Female,39,100929.59,0
561,France,Female,49,12513.07,0
807,Spain,Male,42,74900.9,0
602,Germany,Male,38,137111.89,0
727,Germany,Female,31,60212.51,0
678,France,Male,40,187343.4,0
730,France,Male,23,183284.53,0
596,Spain,Female,30,8125.39,0
686,Germany,Male,39,103220.56,0
684,Germany,Female,26,96885.19,0
797,Germany,Male,32,8877.06,0
658,France,Female,39,147530.06,0
653,Spain,Female,27,33389.42,0
641,France,Male,37,45309.24,0
656,Spain,Female,41,35230.61,0
750,Spain,Female,36,59816.41,0
768,France,Female,40,69080.46,0
568,France,Male,33,143450.61,0
706,Germany,Male,36,40774.01,0
430,Germany,Female,38,99377.27,0
745,Germany,Male,35,133617.43,0
747,France,Male,43,101495,1
657,Germany,Male,40,119333.95,1
639,France,Female,42,167682.37,0
704,France,Male,44,152884.85,0
651,Spain,Male,23,70400.86,0
706,Germany,Female,44,65413.41,0
632,Germany,Male,30,182728.8,0
751,France,Male,42,81442.6,0
767,France,Female,35,144251.38,0
741,France,Male,39,40207.06,0
651,Germany,Male,29,54530.51,1
601,France,Male,46,32683.88,1
520,France,Male,34,104703.96,0
626,Germany,Male,27,26907.43,0
811,France,Male,30,180591.32,0
730,France,Female,32,60905.51,0
604,Germany,Female,47,47777.15,1
499,Germany,Female,44,108222.68,0
754,Spain,Male,40,3554.63,0
716,Spain,Female,29,78616.92,0
636,France,Female,20,100566.81,0
470,France,Female,25,183259.35,0
444,France,Male,43,159131.21,0
809,Spain,Female,48,160976.85,1
850,Germany,Female,30,42933.26,0
637,France,Male,27,91291.2,0
512,France,Male,43,52471.36,0
774,Spain,Female,43,108804.28,0
641,France,Male,57,122449.18,0
586,Germany,Male,42,41682.3,0
611,France,Male,30,148887.69,0
660,Spain,Male,31,137784.25,0
532,France,Male,43,190573.91,1
557,Germany,Female,38,102076.03,0
730,Spain,Male,25,56307.51,0
535,France,Female,27,49775.58,0
773,Germany,Female,36,4395.45,0
510,Germany,Female,44,28461.29,1
539,France,Male,39,28184.7,0
690,Spain,Female,48,3149.1,0
821,France,Female,40,194273.12,0
687,Germany,Male,35,148537.07,0
557,France,Female,46,116378.31,0
532,Spain,Female,37,6761.84,0
540,Spain,Male,39,81995.92,0
705,France,Female,55,14392.68,0
542,Germany,Female,35,468.94,1
706,France,Male,38,122379.54,0
765,France,Female,56,13228.93,1
529,France,Male,67,154002.02,1
714,France,Male,54,112777.38,0
582,France,Male,41,128528.83,0
609,Germany,Female,40,170122.22,0
518,France,Female,28,2803.89,0
791,Germany,Male,35,181918.26,1
747,France,Male,42,115241.96,1
565,France,Female,40,129956.13,0
735,France,Male,34,45858.49,0
697,France,Female,49,131083.56,1
813,Germany,Male,27,46422.46,0
772,France,Male,43,57675.88,0
606,France,Female,71,169741.96,0
667,Germany,Female,42,26022.37,0
637,Germany,Male,40,125334.16,1
542,France,Male,67,21343.74,0
762,Spain,Female,43,139971.01,0
698,France,Female,39,47455.82,0
850,France,Female,32,55593.8,0
621,France,Female,50,191756.54,1
671,Germany,Female,48,76373.38,0
775,France,Male,31,169278.51,0
504,Spain,Male,34,136909.88,0
751,Spain,Female,37,54865.92,0
691,Germany,Male,30,156529.44,0
841,Germany,Male,32,113482.2,0
709,Germany,Male,23,63446.47,0
673,France,Male,37,13624.02,0
541,France,Male,37,148814.54,0
661,France,Female,31,65567.91,0
784,Spain,Female,42,6409.55,0
742,France,Female,35,126997.53,0
850,Spain,Female,55,171762.87,1
443,France,Female,35,129031.19,1
778,Germany,Female,48,182691.31,0
529,France,Male,39,12351.01,0
678,Germany,Female,37,135123.96,0
516,Spain,Female,65,181490.42,0
469,Spain,Male,35,186490.37,0
786,Spain,Male,40,41248.8,0
703,France,Female,41,116267.28,0
579,Germany,Male,41,9201.53,0
565,France,Male,38,80630.32,0
443,France,Male,44,159165.7,0
589,France,Male,37,86490.09,1
691,France,Female,44,197572.41,0
711,France,Female,28,105159.89,0
775,Spain,Male,27,40807.26,0
621,France,Male,35,143.34,0
350,France,Male,51,125823.79,1
668,Spain,Female,30,138465.7,0
633,Spain,Male,27,44008.91,0
697,Germany,Male,43,66893.28,1
734,Germany,Female,30,76503.06,0
434,France,Male,41,56784.11,0
646,Germany,Male,48,175657.55,0
764,France,Male,30,105155.66,0
727,Spain,Female,41,47468.56,0
724,France,Female,29,64729.51,0
749,Spain,Male,42,101108.85,1
706,Germany,Female,47,140938.95,1
728,France,Male,30,37662.49,0
636,France,Male,44,86414.41,0
634,France,Male,34,41820.65,0
627,France,Male,43,127734.16,0
518,France,Male,59,123872,0
687,Spain,Female,29,113050.92,0
622,Spain,Female,23,131389.39,0
693,Spain,Female,45,26589.56,0
450,Spain,Male,25,195463.35,0
664,Germany,Female,49,108876.75,1
663,Spain,Female,28,136054.45,0
660,France,Male,34,182262.66,0
579,France,Female,29,129209.09,0
655,Germany,Female,44,64853.51,1
683,France,Male,47,148989.15,0
655,France,Female,32,71047.51,0
575,Spain,Female,30,185341.63,0
574,Spain,Male,30,137793.35,0
795,France,Male,32,198317.23,0
776,France,Female,43,162137.5,0
707,Spain,Female,52,109688.82,1
705,Germany,Female,37,36320.87,1
678,Germany,Female,44,31384.86,0
663,France,Male,34,114083.73,0
748,France,Male,66,163331.65,0
677,Spain,Female,34,50777.77,0
634,Spain,Male,63,30772.86,1
350,France,Female,60,113796.15,1
727,France,Male,61,188729.08,1
773,Germany,Male,51,86701.4,0
675,France,Male,39,153129.22,0
649,Spain,Female,36,19825.09,0
552,France,Male,29,12186.83,0
761,Germany,Male,62,86920.97,1
622,France,Male,31,35408.77,0
615,France,Male,59,165576.55,0
681,Germany,Male,31,48226.76,0
768,France,Male,30,199454.37,0
617,Spain,Male,34,118749.58,0
452,France,Female,33,151623.91,0
807,Germany,Male,37,172097.95,0
567,Spain,Male,44,87677.15,0
603,Spain,Male,24,21858.28,0
617,Spain,Female,37,123866.28,0
701,France,Female,34,74694.41,0
820,Germany,Male,39,16770.31,1
438,France,Male,60,49424.6,0
600,Spain,Female,27,172031.22,0
782,France,Male,34,183021.06,1
638,Germany,Female,41,73979.85,1
850,Germany,Male,27,26265.18,0
741,Germany,Female,19,24857.25,0
689,Spain,Male,73,167969.15,0
743,Germany,Female,35,189307.7,0
493,France,Female,36,99770.3,0
416,Spain,Male,35,119712.78,0
725,France,Female,25,168607.74,0
497,France,Male,34,83087.13,0
537,Germany,Male,66,130664.79,0
706,Spain,Female,29,133267.69,1
651,Spain,Male,38,67029.82,1
720,France,Male,33,141031.08,0
797,France,Male,45,125110.02,0
543,Spain,Male,23,117832.39,0
454,France,Male,34,198817.72,0
691,France,Male,37,146411.6,0
510,France,Female,52,131312.56,1
792,Spain,Female,40,141652.2,0
721,France,Male,41,64477.25,0
765,France,Male,41,191215.61,0
850,Spain,Male,39,37090.44,0
681,Germany,Male,38,57517.71,0
586,France,Female,60,63241.21,1
753,France,Female,36,44567.83,1
593,Germany,Female,38,135337.11,0
674,France,Female,21,33964.03,0
610,France,Female,35,61623.19,0
652,France,Male,26,168989.77,0
850,Germany,Female,26,74425.41,0
740,France,Female,51,178929.84,0
637,Germany,Male,43,101382.86,1
685,Spain,Male,31,180769.55,0
558,Spain,Male,40,92378.54,0
677,France,Female,37,38252.25,0
592,Germany,Male,36,146111.35,0
652,Germany,Male,36,72350.17,0
662,Spain,Female,42,48242.38,0
543,France,Male,64,148305.82,0
675,Spain,Female,50,8270.06,0
643,Spain,Female,35,41549.64,0
611,Germany,Female,49,138656.81,1
412,France,Male,29,12510.53,0
638,Spain,Male,41,43889.41,0
824,Spain,Female,38,192800.25,0
683,France,Female,40,75762,0
562,Germany,Female,39,9854.72,1
599,France,Female,41,115724.78,0
753,France,Male,35,106303.4,0
594,France,Male,50,183868.01,0
657,France,Male,34,153895.46,0
716,Spain,Male,34,66695.71,0
850,France,Male,43,173851.11,0
664,France,Male,46,177423.02,1
558,France,Male,33,109096.71,1
606,Germany,Male,40,166656.18,0
776,Spain,Male,33,176921,0
557,Spain,Male,36,98413.1,0
614,France,Female,27,77500.81,0
620,Spain,Male,42,119747.08,0
695,Spain,Male,35,160387.98,0
729,Germany,Female,39,193715,0
571,France,Female,53,28045.77,0
457,France,Male,40,150757.35,0
559,France,Female,29,82252.28,0
664,France,Female,38,154395.56,0
500,Spain,Female,50,83866.35,1
782,Germany,Male,42,39830.1,0
708,Spain,Male,38,12429.22,0
681,France,Male,43,18772.5,1
674,Spain,Female,39,9574.83,0
697,Spain,Male,43,188486.94,0
774,France,Female,26,64716.08,0
624,France,Male,36,84749.96,0
747,Spain,Male,37,180551.76,0
715,France,Female,32,60907.49,0
808,France,Male,24,174107.04,0
678,France,Female,43,110405.9,0
813,Germany,Male,59,187636.06,1
687,Spain,Male,38,66580.13,1
832,France,Female,29,178779.52,0
668,France,Male,72,70783.61,0
526,Germany,Male,34,46772.36,0
457,France,Female,38,163327.27,0
649,Spain,Female,38,103760.53,0
669,France,Female,41,107839.03,0
668,France,Male,42,32900.41,1
466,France,Female,30,193984.6,0
685,France,Male,30,140889.32,0
610,France,Male,34,125646.82,0
582,Germany,Female,50,20344.02,0
702,Germany,Male,36,174268.87,0
556,Spain,Male,46,108500.66,1
812,Spain,Female,24,83247.14,0
645,Germany,Male,47,121840.2,1
809,France,Male,43,132908.07,0
560,France,Male,49,100075.1,1
744,France,Male,29,119327.75,0
731,Spain,Female,39,136737.13,0
471,Spain,Female,28,22356.97,0
686,Germany,Female,38,10137.34,1
668,Spain,Male,45,158379.25,0
575,France,Male,36,94570.56,0
435,Germany,Male,37,980.93,1
743,France,Male,23,95583.45,0
580,France,Female,39,86044.98,0
599,Germany,Female,49,166236.38,1
534,Spain,Male,34,5240.53,0
680,France,Female,32,150684.23,0
631,Spain,Female,46,129508.96,0
485,France,Female,39,70665.16,0
699,France,Female,40,102085.35,0
712,France,Male,34,195052.12,0
603,France,Male,51,93739.71,1
850,France,Male,40,65612.12,0
584,France,Female,41,160095.48,0
604,France,Female,71,49506.82,0
586,France,Male,51,92406.22,0
467,Spain,Male,39,7415.96,0
520,France,Male,35,25059.06,0
683,Spain,Male,40,116816.54,1
557,France,Male,36,144078.02,0
613,Spain,Female,32,126675.62,0
786,France,Male,34,183682.09,0
593,Spain,Male,32,166850.57,0
670,Spain,Female,29,27359.19,0
657,Germany,Female,48,101314.65,1
718,Germany,Male,32,27979.16,0
623,France,Female,24,109470.34,0
496,France,Male,31,93713.13,0
429,France,Female,39,74870.99,0
606,France,Male,36,192387.51,1
499,France,Female,46,73457.55,0
642,France,Male,62,61120.75,0
641,France,Female,52,90964.54,1
673,France,Male,32,116969.73,0
570,France,Female,36,92118.75,0
472,France,Female,37,48357.9,0
550,Germany,Male,35,197325.4,0
625,Germany,Female,55,135853.62,1
516,France,Male,46,169122.54,0
682,Germany,Male,32,164170.46,0
620,France,Male,28,199909.32,0
626,France,Female,39,83295.09,0
623,France,Female,29,39382.06,0
569,France,Female,35,184748.23,0
724,France,Female,69,62280.91,0
678,France,Female,55,196794.11,1
713,Spain,Female,26,144682.17,1
631,France,Male,32,196342.66,0
846,France,Female,37,41516.44,0
660,France,Female,43,112026.1,1
567,France,Male,54,52035.29,1
731,France,Male,31,185466.85,0
693,Spain,Male,47,80149.27,0
772,France,Male,34,170980.86,0
657,France,Male,38,185827.74,0
774,Germany,Male,34,113407.26,0
667,France,Female,37,67734.79,0
516,France,Female,37,3363.36,0
551,Spain,Male,49,135757.27,0
542,Spain,Male,35,22314.55,0
623,France,Male,28,129526.57,0
701,France,Female,43,37266.43,0
583,France,Male,48,60017.46,1
731,Spain,Male,46,153015.42,0
461,France,Female,35,54209.02,0
702,Germany,Female,23,114603.96,0
565,Germany,Female,47,165849.49,1
711,Spain,Male,42,16392.72,1
664,France,Male,54,162719.69,1
518,Spain,Male,50,107112.25,1
728,Spain,Male,42,41823.22,0
585,Germany,Male,37,99907.29,0
573,France,Male,52,178229.04,0
568,Germany,Male,26,22095.73,0
602,Germany,Female,26,197861.16,1
603,France,Male,44,138328.24,0
687,France,Male,38,137276.83,0
741,France,Male,52,21834.4,1
469,Spain,Male,37,119890.86,0
477,Germany,Female,58,24564.7,0
737,Germany,Male,43,10209.8,0
835,France,Male,25,83449.65,0
717,Germany,Female,33,81508.1,0
562,France,Female,51,32626.21,0
758,Spain,Male,61,43982.41,0
408,France,Male,40,124874.23,0
650,Spain,Female,32,118324.75,0
582,Germany,Male,33,22113.93,0
706,Spain,Female,43,31962.77,0
567,Germany,Male,41,105746.94,0
720,France,Male,29,39925.52,0
